algorithm,seed,t,V,window,grid_density,mos,swer,q_semantic,q_energy,violation_flag,energy_cum,snr_db,noise_std,P_index,B_index,reward,q_prev_before,utility_reward,lyapunov_reward,scaled_reward,decision_latency_ms,mu_star,mu_choice,run_tag,experiment_id,scenario
safeopt_gp,0,1477,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.974853868828255,0.0,4.974853868828255,3979.8830950626043,4.974853868828255,22.796999997808598,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1478,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.934852328435728,0.0,4.934852328435728,3947.881862748582,4.934852328435728,28.134500011219643,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1479,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.962870280774141,0.0,4.962870280774141,3970.2962246193133,4.962870280774141,24.84329999424517,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1480,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.994111309439256,0.0,4.994111309439256,3995.2890475514046,4.994111309439256,18.911499995738268,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1481,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,5.00547094552182,0.0,5.00547094552182,4004.376756417456,5.00547094552182,19.84029999584891,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1482,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.986798552624066,0.0,4.986798552624066,3989.4388420992527,4.986798552624066,20.019400006276555,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1483,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.980817004288234,0.0,4.980817004288234,3984.6536034305873,4.980817004288234,19.40900000045076,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1484,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,5.016722493678609,0.0,5.016722493678609,4013.377994942887,5.016722493678609,19.680900004459545,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1485,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,5.030723433030753,0.0,5.030723433030753,4024.5787464246023,5.030723433030753,18.03920000384096,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1486,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,5.0240039939350245,0.0,5.0240039939350245,4019.2031951480194,5.0240039939350245,18.884100005379878,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1487,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.902504545728555,0.0,4.902504545728555,3922.003636582844,4.902504545728555,18.69210001314059,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1488,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.967229745437282,0.0,4.967229745437282,3973.783796349826,4.967229745437282,16.60010000341572,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1489,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,5.025282729351766,0.0,5.025282729351766,4020.226183481413,5.025282729351766,17.01330000651069,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1490,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,5.015769866183854,0.0,5.015769866183854,4012.6158929470835,5.015769866183854,17.258900013985112,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1491,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,5.023990530065237,0.0,5.023990530065237,4019.19242405219,5.023990530065237,19.54700000351295,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1492,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,5.005717575400972,0.0,5.005717575400972,4004.574060320778,5.005717575400972,19.325100001879036,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1493,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.947323159884429,0.0,4.947323159884429,3957.8585279075432,4.947323159884429,21.50469999469351,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1494,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,5.051128226617041,0.0,5.051128226617041,4040.902581293633,5.051128226617041,19.71860000048764,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1495,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.922020556289337,0.0,4.922020556289337,3937.6164450314695,4.922020556289337,18.574800007627346,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1496,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,5.039287889621187,0.0,5.039287889621187,4031.43031169695,5.039287889621187,21.764499993878417,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1497,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.9891812434379705,0.0,4.9891812434379705,3991.3449947503764,4.9891812434379705,19.724899990251288,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1498,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.916367288785667,0.0,4.916367288785667,3933.0938310285333,4.916367288785667,20.896000001812354,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1499,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.970192059972319,0.0,4.970192059972319,3976.1536479778547,4.970192059972319,21.638999998685904,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1500,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,5.050187587325854,0.0,5.050187587325854,4040.1500698606833,5.050187587325854,21.81350000319071,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1501,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.9605799165084745,0.0,4.9605799165084745,3968.4639332067795,4.9605799165084745,15.729800012195483,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1502,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.929469880159284,0.0,4.929469880159284,3943.5759041274273,4.929469880159284,17.03629999246914,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1503,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.97556048581206,0.0,4.97556048581206,3980.4483886496478,4.97556048581206,20.401800007675774,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1504,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.9490962520729225,0.0,4.9490962520729225,3959.277001658338,4.9490962520729225,21.072000003186986,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1505,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.927470001038571,0.0,4.927470001038571,3941.9760008308563,4.927470001038571,21.26920000591781,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1506,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,5.011876887611349,0.0,5.011876887611349,4009.501510089079,5.011876887611349,19.178899994585663,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1507,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,5.029908615379891,0.0,5.029908615379891,4023.9268923039126,5.029908615379891,20.849599997745827,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1508,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.962413429140444,0.0,4.962413429140444,3969.930743312355,4.962413429140444,19.268199990619905,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1509,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,5.0161811461822445,0.0,5.0161811461822445,4012.9449169457957,5.0161811461822445,20.969500008504838,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1510,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.9706486492540245,0.0,4.9706486492540245,3976.5189194032196,4.9706486492540245,19.27119999891147,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1511,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.985014293542159,0.0,4.985014293542159,3988.0114348337274,4.985014293542159,22.07359999010805,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1512,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.996170120549628,0.0,4.996170120549628,3996.936096439703,4.996170120549628,20.257399999536574,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1513,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,5.064664177069601,0.0,5.064664177069601,4051.731341655681,5.064664177069601,19.946600004914217,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1514,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,5.015377943258602,0.0,5.015377943258602,4012.3023546068816,5.015377943258602,19.94879999256227,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1515,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.940044344573006,0.0,4.940044344573006,3952.0354756584047,4.940044344573006,19.094399991445243,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1516,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,5.0157914617875,0.0,5.0157914617875,4012.6331694299997,5.0157914617875,20.377900000312366,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1517,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.9789405864881635,0.0,4.9789405864881635,3983.1524691905306,4.9789405864881635,27.159999997820705,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1518,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.96668197955462,0.0,4.96668197955462,3973.345583643696,4.96668197955462,22.498500009533018,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1519,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.948011932124,0.0,4.948011932124,3958.4095456992004,4.948011932124,20.74779999384191,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1520,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.988686986872179,0.0,4.988686986872179,3990.949589497743,4.988686986872179,22.537099997862242,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1521,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.986993378235666,0.0,4.986993378235666,3989.5947025885325,4.986993378235666,21.642400010023266,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1522,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.969890881772776,0.0,4.969890881772776,3975.912705418221,4.969890881772776,22.18189999985043,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1523,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.920442632795087,0.0,4.920442632795087,3936.3541062360696,4.920442632795087,18.534699993324466,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1524,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.904641385346524,0.0,4.904641385346524,3923.7131082772194,4.904641385346524,19.95669999450911,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1525,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.996399224600733,0.0,4.996399224600733,3997.1193796805865,4.996399224600733,20.389500001328997,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1526,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.9989102376728125,0.0,4.9989102376728125,3999.12819013825,4.9989102376728125,20.775099997990765,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1527,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,5.099156434367602,0.0,5.099156434367602,4079.3251474940816,5.099156434367602,24.469099997077137,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1528,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.981066849531845,0.0,4.981066849531845,3984.853479625476,4.981066849531845,21.633399999700487,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1529,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,5.041071203958581,0.0,5.041071203958581,4032.856963166865,5.041071203958581,22.330499996314757,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1530,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,5.049760186115962,0.0,5.049760186115962,4039.8081488927696,5.049760186115962,22.809799993410707,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1531,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.986946662230438,0.0,4.986946662230438,3989.5573297843507,4.986946662230438,19.911299998057075,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1532,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.993840050171879,0.0,4.993840050171879,3995.072040137503,4.993840050171879,19.09430000523571,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1533,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.968507813136112,0.0,4.968507813136112,3974.8062505088897,4.968507813136112,19.77729999634903,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1534,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,5.078757960539215,0.0,5.078757960539215,4063.006368431372,5.078757960539215,22.308900006464683,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1535,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.914578391437221,0.0,4.914578391437221,3931.6627131497767,4.914578391437221,21.44620000035502,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1536,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.988017692568115,0.0,4.988017692568115,3990.414154054492,4.988017692568115,19.40239999385085,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1537,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,5.059206149705183,0.0,5.059206149705183,4047.364919764146,5.059206149705183,20.66019999620039,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1538,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.9846159968333215,0.0,4.9846159968333215,3987.6927974666573,4.9846159968333215,20.59739999822341,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1539,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.961453125011069,0.0,4.961453125011069,3969.162500008855,4.961453125011069,20.081099995877594,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1540,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,5.00164413184726,0.0,5.00164413184726,4001.315305477808,5.00164413184726,21.78749999438878,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1541,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,5.0163494006341285,0.0,5.0163494006341285,4013.0795205073027,5.0163494006341285,20.07519999460783,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1542,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,5.018372153684324,0.0,5.018372153684324,4014.697722947459,5.018372153684324,19.83520000067074,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1543,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,5.004082165746773,0.0,5.004082165746773,4003.2657325974187,5.004082165746773,19.601899999543093,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1544,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,5.027504555984887,0.0,5.027504555984887,4022.0036447879097,5.027504555984887,20.920499999192543,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1545,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,5.037285052799934,0.0,5.037285052799934,4029.828042239947,5.037285052799934,21.031000011134893,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1546,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.934655854381043,0.0,4.934655854381043,3947.724683504834,4.934655854381043,20.725700000184588,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1547,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.971055408737618,0.0,4.971055408737618,3976.844326990094,4.971055408737618,20.312300010118634,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1548,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,5.033484566312269,0.0,5.033484566312269,4026.787653049815,5.033484566312269,20.13509999960661,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1549,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,5.014431001224028,0.0,5.014431001224028,4011.5448009792226,5.014431001224028,18.06500001111999,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1550,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,5.001730005417418,0.0,5.001730005417418,4001.384004333934,5.001730005417418,19.5638000004692,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1551,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,5.023623944605912,0.0,5.023623944605912,4018.89915568473,5.023623944605912,19.52529999834951,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1552,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,5.037607686735043,0.0,5.037607686735043,4030.0861493880348,5.037607686735043,20.670300000347197,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1553,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.947097647046661,0.0,4.947097647046661,3957.678117637329,4.947097647046661,20.11569999740459,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1554,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.928652779392811,0.0,4.928652779392811,3942.922223514249,4.928652779392811,22.06649999425281,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1555,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.932315926965762,0.0,4.932315926965762,3945.8527415726094,4.932315926965762,18.750699993688613,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1556,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,5.08293370645681,0.0,5.08293370645681,4066.346965165448,5.08293370645681,20.07110000704415,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1557,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.937278371337603,0.0,4.937278371337603,3949.8226970700825,4.937278371337603,17.66890000726562,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1558,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.97827064387275,0.0,4.97827064387275,3982.6165150982,4.97827064387275,19.201800008886494,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1559,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.9807260850457595,0.0,4.9807260850457595,3984.5808680366076,4.9807260850457595,19.79509998636786,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1560,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,5.041553008260452,0.0,5.041553008260452,4033.2424066083618,5.041553008260452,21.146800005226396,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1561,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.903083945054951,0.0,4.903083945054951,3922.467156043961,4.903083945054951,21.999000004143454,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1562,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,4.98803658945233,0.0,4.98803658945233,3990.429271561864,4.98803658945233,31.782899997779168,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1563,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,5.050719417342434,0.0,5.050719417342434,4040.5755338739473,5.050719417342434,24.132000005920418,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1564,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,5.04574498810953,0.0,5.04574498810953,4036.595990487624,5.04574498810953,16.15460000175517,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
safeopt_gp,0,1565,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,49,5.010465599721825,0.0,5.010465599721825,4008.37247977746,5.010465599721825,22.22579999943264,4.99,4.99,task3_safeopt_gp_V800.0_w5000_g50_T5000_s0,exp_0,bandit_stationary_pure
